split,category,slide_id,roi_label,image_id,bytes,remote_path
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_10.png,10951482,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_10.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_11.png,10511054,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_11.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_12.png,22010346,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_12.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_13.png,13592701,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_13.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_2.png,9330597,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_2.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_3.png,22507264,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_3.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_4.png,23791049,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_4.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_6.png,4960429,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_6.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_8.png,18238772,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_8.png
train,1_PB,BRACS_1603,PB,BRACS_1603_PB_9.png,14668902,/BRACS_RoI/latest_version/train/1_PB/BRACS_1603_PB_9.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_1.png,2707979,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_1.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_10.png,10137150,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_10.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_11.png,12911441,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_11.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_13.png,10684586,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_13.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_14.png,6351578,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_14.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_5.png,7009851,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_5.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_6.png,17214647,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_6.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_7.png,9554759,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_7.png
train,1_PB,BRACS_1604,PB,BRACS_1604_PB_9.png,9466775,/BRACS_RoI/latest_version/train/1_PB/BRACS_1604_PB_9.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_1.png,4794211,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_1.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_10.png,7021588,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_10.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_11.png,5950866,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_11.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_12.png,4951820,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_12.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_13.png,9483209,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_13.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_14.png,6160621,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_14.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_15.png,6467107,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_15.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_16.png,30214066,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_16.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_17.png,13130646,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_17.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_18.png,18831194,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_18.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_19.png,15026555,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_19.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_2.png,19382644,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_2.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_20.png,24353943,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_20.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_3.png,7172469,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_3.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_4.png,12085056,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_4.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_5.png,23804194,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_5.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_6.png,11049581,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_6.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_7.png,8342479,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_7.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_8.png,13792983,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_8.png
train,1_PB,BRACS_1605,PB,BRACS_1605_PB_9.png,20630335,/BRACS_RoI/latest_version/train/1_PB/BRACS_1605_PB_9.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_10.png,25759522,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_10.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_11.png,20701566,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_11.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_13.png,12262362,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_13.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_14.png,19941322,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_14.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_15.png,10285586,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_15.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_2.png,19681842,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_2.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_3.png,20163744,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_3.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_4.png,16199716,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_4.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_5.png,10865738,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_5.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_6.png,2656760,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_6.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_7.png,32356279,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_7.png
train,1_PB,BRACS_1606,PB,BRACS_1606_PB_9.png,17707948,/BRACS_RoI/latest_version/train/1_PB/BRACS_1606_PB_9.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_1.png,9932786,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_1.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_10.png,7587818,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_10.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_2.png,9611481,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_2.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_3.png,20713956,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_3.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_4.png,17371704,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_4.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_5.png,23421799,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_5.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_6.png,26373722,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_6.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_7.png,12297389,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_7.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_8.png,13413371,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_8.png
train,1_PB,BRACS_1612,PB,BRACS_1612_PB_9.png,20429783,/BRACS_RoI/latest_version/train/1_PB/BRACS_1612_PB_9.png
train,1_PB,BRACS_1617,PB,BRACS_1617_PB_14.png,10498115,/BRACS_RoI/latest_version/train/1_PB/BRACS_1617_PB_14.png
train,1_PB,BRACS_1617,PB,BRACS_1617_PB_15.png,3931708,/BRACS_RoI/latest_version/train/1_PB/BRACS_1617_PB_15.png
train,1_PB,BRACS_1617,PB,BRACS_1617_PB_7.png,6234328,/BRACS_RoI/latest_version/train/1_PB/BRACS_1617_PB_7.png
train,1_PB,BRACS_1620,PB,BRACS_1620_PB_1.png,12083373,/BRACS_RoI/latest_version/train/1_PB/BRACS_1620_PB_1.png
train,1_PB,BRACS_1620,PB,BRACS_1620_PB_2.png,24182884,/BRACS_RoI/latest_version/train/1_PB/BRACS_1620_PB_2.png
train,1_PB,BRACS_1620,PB,BRACS_1620_PB_3.png,1762875,/BRACS_RoI/latest_version/train/1_PB/BRACS_1620_PB_3.png
train,1_PB,BRACS_1621,PB,BRACS_1621_PB_1.png,3574432,/BRACS_RoI/latest_version/train/1_PB/BRACS_1621_PB_1.png
train,1_PB,BRACS_1622,PB,BRACS_1622_PB_10.png,1158858,/BRACS_RoI/latest_version/train/1_PB/BRACS_1622_PB_10.png
train,1_PB,BRACS_1622,PB,BRACS_1622_PB_12.png,4389248,/BRACS_RoI/latest_version/train/1_PB/BRACS_1622_PB_12.png
train,1_PB,BRACS_1622,PB,BRACS_1622_PB_8.png,7245597,/BRACS_RoI/latest_version/train/1_PB/BRACS_1622_PB_8.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_1.png,3565973,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_1.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_10.png,2397491,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_10.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_2.png,5223923,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_2.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_3.png,2135869,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_3.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_4.png,2783263,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_4.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_5.png,6371171,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_5.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_6.png,2408666,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_6.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_7.png,6648794,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_7.png
train,1_PB,BRACS_1631,PB,BRACS_1631_PB_8.png,1683607,/BRACS_RoI/latest_version/train/1_PB/BRACS_1631_PB_8.png
train,1_PB,BRACS_1633,PB,BRACS_1633_PB_4.png,2853630,/BRACS_RoI/latest_version/train/1_PB/BRACS_1633_PB_4.png
train,1_PB,BRACS_1634,PB,BRACS_1634_PB_1.png,4536172,/BRACS_RoI/latest_version/train/1_PB/BRACS_1634_PB_1.png
train,1_PB,BRACS_1638,PB,BRACS_1638_PB_17.png,24689855,/BRACS_RoI/latest_version/train/1_PB/BRACS_1638_PB_17.png
train,1_PB,BRACS_1640,PB,BRACS_1640_PB_1.png,24071871,/BRACS_RoI/latest_version/train/1_PB/BRACS_1640_PB_1.png
train,1_PB,BRACS_1640,PB,BRACS_1640_PB_6.png,16646077,/BRACS_RoI/latest_version/train/1_PB/BRACS_1640_PB_6.png
train,1_PB,BRACS_1642,PB,BRACS_1642_PB_1.png,3002033,/BRACS_RoI/latest_version/train/1_PB/BRACS_1642_PB_1.png
train,1_PB,BRACS_1642,PB,BRACS_1642_PB_3.png,1026072,/BRACS_RoI/latest_version/train/1_PB/BRACS_1642_PB_3.png
train,1_PB,BRACS_1642,PB,BRACS_1642_PB_4.png,2869434,/BRACS_RoI/latest_version/train/1_PB/BRACS_1642_PB_4.png
train,1_PB,BRACS_1642,PB,BRACS_1642_PB_5.png,2676572,/BRACS_RoI/latest_version/train/1_PB/BRACS_1642_PB_5.png
train,1_PB,BRACS_1642,PB,BRACS_1642_PB_6.png,5477495,/BRACS_RoI/latest_version/train/1_PB/BRACS_1642_PB_6.png
train,1_PB,BRACS_1642,PB,BRACS_1642_PB_7.png,3993683,/BRACS_RoI/latest_version/train/1_PB/BRACS_1642_PB_7.png
train,1_PB,BRACS_1667,PB,BRACS_1667_PB_4.png,59533805,/BRACS_RoI/latest_version/train/1_PB/BRACS_1667_PB_4.png
train,1_PB,BRACS_1667,PB,BRACS_1667_PB_6.png,72761690,/BRACS_RoI/latest_version/train/1_PB/BRACS_1667_PB_6.png
train,1_PB,BRACS_1771,PB,BRACS_1771_PB_56.png,1182286,/BRACS_RoI/latest_version/train/1_PB/BRACS_1771_PB_56.png
train,1_PB,BRACS_1772,PB,BRACS_1772_PB_1.png,8845689,/BRACS_RoI/latest_version/train/1_PB/BRACS_1772_PB_1.png
train,1_PB,BRACS_1772,PB,BRACS_1772_PB_2.png,25340506,/BRACS_RoI/latest_version/train/1_PB/BRACS_1772_PB_2.png
train,1_PB,BRACS_1772,PB,BRACS_1772_PB_3.png,23234008,/BRACS_RoI/latest_version/train/1_PB/BRACS_1772_PB_3.png
train,1_PB,BRACS_1772,PB,BRACS_1772_PB_4.png,23995363,/BRACS_RoI/latest_version/train/1_PB/BRACS_1772_PB_4.png
train,1_PB,BRACS_1772,PB,BRACS_1772_PB_5.png,21993943,/BRACS_RoI/latest_version/train/1_PB/BRACS_1772_PB_5.png
train,1_PB,BRACS_1772,PB,BRACS_1772_PB_6.png,6538470,/BRACS_RoI/latest_version/train/1_PB/BRACS_1772_PB_6.png
train,1_PB,BRACS_1772,PB,BRACS_1772_PB_7.png,6027347,/BRACS_RoI/latest_version/train/1_PB/BRACS_1772_PB_7.png
train,1_PB,BRACS_1773,PB,BRACS_1773_PB_13.png,2413867,/BRACS_RoI/latest_version/train/1_PB/BRACS_1773_PB_13.png
train,1_PB,BRACS_1773,PB,BRACS_1773_PB_4.png,6596384,/BRACS_RoI/latest_version/train/1_PB/BRACS_1773_PB_4.png
train,1_PB,BRACS_1773,PB,BRACS_1773_PB_5.png,7777969,/BRACS_RoI/latest_version/train/1_PB/BRACS_1773_PB_5.png
train,1_PB,BRACS_1774,PB,BRACS_1774_PB_10.png,2341173,/BRACS_RoI/latest_version/train/1_PB/BRACS_1774_PB_10.png
train,1_PB,BRACS_1774,PB,BRACS_1774_PB_11.png,1599326,/BRACS_RoI/latest_version/train/1_PB/BRACS_1774_PB_11.png
train,1_PB,BRACS_1774,PB,BRACS_1774_PB_3.png,1691238,/BRACS_RoI/latest_version/train/1_PB/BRACS_1774_PB_3.png
train,1_PB,BRACS_1774,PB,BRACS_1774_PB_8.png,1499885,/BRACS_RoI/latest_version/train/1_PB/BRACS_1774_PB_8.png
train,1_PB,BRACS_1778,PB,BRACS_1778_PB_1.png,3576092,/BRACS_RoI/latest_version/train/1_PB/BRACS_1778_PB_1.png
train,1_PB,BRACS_1778,PB,BRACS_1778_PB_3.png,5714675,/BRACS_RoI/latest_version/train/1_PB/BRACS_1778_PB_3.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_1.png,7399525,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_1.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_10.png,7067833,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_10.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_11.png,3569685,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_11.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_12.png,5057510,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_12.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_15.png,4074685,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_15.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_16.png,9468165,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_16.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_17.png,5306598,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_17.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_2.png,2990436,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_2.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_3.png,13362152,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_3.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_4.png,4043181,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_4.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_5.png,7129982,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_5.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_7.png,8167180,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_7.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_8.png,34157941,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_8.png
train,1_PB,BRACS_1779,PB,BRACS_1779_PB_9.png,10822581,/BRACS_RoI/latest_version/train/1_PB/BRACS_1779_PB_9.png
train,1_PB,BRACS_1780,PB,BRACS_1780_PB_10.png,12612169,/BRACS_RoI/latest_version/train/1_PB/BRACS_1780_PB_10.png
train,1_PB,BRACS_1780,PB,BRACS_1780_PB_12.png,23516141,/BRACS_RoI/latest_version/train/1_PB/BRACS_1780_PB_12.png
train,1_PB,BRACS_1780,PB,BRACS_1780_PB_13.png,10764512,/BRACS_RoI/latest_version/train/1_PB/BRACS_1780_PB_13.png
train,1_PB,BRACS_1780,PB,BRACS_1780_PB_2.png,13438682,/BRACS_RoI/latest_version/train/1_PB/BRACS_1780_PB_2.png
train,1_PB,BRACS_1780,PB,BRACS_1780_PB_4.png,16684229,/BRACS_RoI/latest_version/train/1_PB/BRACS_1780_PB_4.png
train,1_PB,BRACS_1780,PB,BRACS_1780_PB_8.png,12794332,/BRACS_RoI/latest_version/train/1_PB/BRACS_1780_PB_8.png
train,1_PB,BRACS_1780,PB,BRACS_1780_PB_9.png,10915979,/BRACS_RoI/latest_version/train/1_PB/BRACS_1780_PB_9.png
train,1_PB,BRACS_1782,PB,BRACS_1782_PB_2.png,6592616,/BRACS_RoI/latest_version/train/1_PB/BRACS_1782_PB_2.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_10.png,9647723,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_10.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_2.png,3727466,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_2.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_4.png,14263099,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_4.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_5.png,18545042,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_5.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_6.png,19912779,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_6.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_7.png,8707930,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_7.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_8.png,10661839,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_8.png
train,1_PB,BRACS_1783,PB,BRACS_1783_PB_9.png,12499772,/BRACS_RoI/latest_version/train/1_PB/BRACS_1783_PB_9.png
train,1_PB,BRACS_1787,PB,BRACS_1787_PB_2.png,5058333,/BRACS_RoI/latest_version/train/1_PB/BRACS_1787_PB_2.png
train,1_PB,BRACS_1787,PB,BRACS_1787_PB_4.png,22145015,/BRACS_RoI/latest_version/train/1_PB/BRACS_1787_PB_4.png
train,1_PB,BRACS_1788,PB,BRACS_1788_PB_5.png,3000703,/BRACS_RoI/latest_version/train/1_PB/BRACS_1788_PB_5.png
train,1_PB,BRACS_1789,PB,BRACS_1789_PB_1.png,16910778,/BRACS_RoI/latest_version/train/1_PB/BRACS_1789_PB_1.png
train,1_PB,BRACS_1789,PB,BRACS_1789_PB_3.png,24367315,/BRACS_RoI/latest_version/train/1_PB/BRACS_1789_PB_3.png
train,1_PB,BRACS_1791,PB,BRACS_1791_PB_3.png,3414507,/BRACS_RoI/latest_version/train/1_PB/BRACS_1791_PB_3.png
train,1_PB,BRACS_1791,PB,BRACS_1791_PB_5.png,5604080,/BRACS_RoI/latest_version/train/1_PB/BRACS_1791_PB_5.png
train,1_PB,BRACS_1791,PB,BRACS_1791_PB_6.png,6120353,/BRACS_RoI/latest_version/train/1_PB/BRACS_1791_PB_6.png
train,1_PB,BRACS_1791,PB,BRACS_1791_PB_7.png,10068052,/BRACS_RoI/latest_version/train/1_PB/BRACS_1791_PB_7.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_13.png,1785523,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_13.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_22.png,1251566,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_22.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_26.png,1826749,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_26.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_27.png,750029,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_27.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_28.png,1575610,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_28.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_3.png,3196008,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_3.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_33.png,2334681,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_33.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_35.png,1185385,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_35.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_37.png,1366232,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_37.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_40.png,2227061,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_40.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_41.png,1051317,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_41.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_42.png,1293904,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_42.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_48.png,1662744,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_48.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_49.png,1934690,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_49.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_56.png,1303036,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_56.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_57.png,1515748,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_57.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_58.png,1321336,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_58.png
train,1_PB,BRACS_1795,PB,BRACS_1795_PB_63.png,1369605,/BRACS_RoI/latest_version/train/1_PB/BRACS_1795_PB_63.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_11.png,2958960,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_11.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_12.png,2127379,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_12.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_17.png,9711136,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_17.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_39.png,2957422,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_39.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_41.png,1300167,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_41.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_48.png,1769526,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_48.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_75.png,1337829,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_75.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_78.png,1661439,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_78.png
train,1_PB,BRACS_1808,PB,BRACS_1808_PB_80.png,2000220,/BRACS_RoI/latest_version/train/1_PB/BRACS_1808_PB_80.png
train,1_PB,BRACS_1810,PB,BRACS_1810_PB_53.png,1015857,/BRACS_RoI/latest_version/train/1_PB/BRACS_1810_PB_53.png
train,1_PB,BRACS_1810,PB,BRACS_1810_PB_62.png,2354763,/BRACS_RoI/latest_version/train/1_PB/BRACS_1810_PB_62.png
train,1_PB,BRACS_1815,PB,BRACS_1815_PB_2.png,3914218,/BRACS_RoI/latest_version/train/1_PB/BRACS_1815_PB_2.png
train,1_PB,BRACS_1838,PB,BRACS_1838_PB_2.png,1936252,/BRACS_RoI/latest_version/train/1_PB/BRACS_1838_PB_2.png
train,1_PB,BRACS_1857,PB,BRACS_1857_PB_1.png,10148022,/BRACS_RoI/latest_version/train/1_PB/BRACS_1857_PB_1.png
train,1_PB,BRACS_1858,PB,BRACS_1858_PB_2.png,16646559,/BRACS_RoI/latest_version/train/1_PB/BRACS_1858_PB_2.png
train,1_PB,BRACS_1861,PB,BRACS_1861_PB_1.png,10740989,/BRACS_RoI/latest_version/train/1_PB/BRACS_1861_PB_1.png
train,1_PB,BRACS_1864,PB,BRACS_1864_PB_19.png,13523176,/BRACS_RoI/latest_version/train/1_PB/BRACS_1864_PB_19.png
train,1_PB,BRACS_1864,PB,BRACS_1864_PB_4.png,19377891,/BRACS_RoI/latest_version/train/1_PB/BRACS_1864_PB_4.png
train,1_PB,BRACS_1866,PB,BRACS_1866_PB_2.png,53112968,/BRACS_RoI/latest_version/train/1_PB/BRACS_1866_PB_2.png
train,1_PB,BRACS_1866,PB,BRACS_1866_PB_3.png,65936505,/BRACS_RoI/latest_version/train/1_PB/BRACS_1866_PB_3.png
train,1_PB,BRACS_1869,PB,BRACS_1869_PB_1.png,13375778,/BRACS_RoI/latest_version/train/1_PB/BRACS_1869_PB_1.png
